,Name
405564,Actinopolyspora xinjiangensis
414996,Actinopolyspora erythraea
1884905,Candidatus Planktophila versatilis
1884907,Candidatus Planktophila vernalis
1884913,Candidatus Planktophila lacus
1884914,Candidatus Planktophila dulcis
419479,Jiangella alkaliphila
2006,Thermobispora bispora
2013652,Actinobacteria bacterium HGW-Actinobacteria-7
2013647,Actinobacteria bacterium HGW-Actinobacteria-2
1953124,Actinobacteria bacterium UBA4670
1953119,Actinobacteria bacterium UBA2279
1797202,Actinobacteria bacterium RBG_16_67_15
1953126,Actinobacteria bacterium UBA5176
1953128,Actinobacteria bacterium UBA6100
1797200,Actinobacteria bacterium RBG_16_64_13
1953123,Actinobacteria bacterium UBA3086
2013644,Actinobacteria bacterium HGW-Actinobacteria-1
1953127,Actinobacteria bacterium UBA5182
1953130,Actinobacteria bacterium UBA912
1953129,Actinobacteria bacterium UBA7524
1951343,Acidimicrobiaceae bacterium UBA7830
2024894,Acidimicrobiaceae bacterium
53635,Acidimicrobium ferrooxidans
1655566,Acidimicrobium sp. BACL19 MAG-120924-bin39
1945919,Acidimicrobium sp. UBA3010
41950,Candidatus Microthrix parvicella
1946189,Candidatus Microthrix sp. UBA4742
467094,Ilumatobacter coccineus
467093,Ilumatobacter nonamiensis
1811599,Acidimicrobiia bacterium REDSEA-S20_B6
1097667,Patulibacter medicamentivorans
1895832,Solirubrobacterales bacterium 67-14
1380390,Solirubrobacterales bacterium URHD0059
363832,Solirubrobacter soli
29539,Thermoleophilum album
1916228,Candidatus Gastranaerophilales bacterium HUM_7
1916225,Candidatus Gastranaerophilales bacterium HUM_12
1916227,Candidatus Gastranaerophilales bacterium HUM_14
1916214,Candidatus Gastranaerophilales bacterium HUM_2
1906168,Candidatus Gastranaerophilales bacterium MH_37
1906169,Candidatus Gastranaerophilales bacterium Zag_1
1916230,Candidatus Gastranaerophilales bacterium HUM_8
1906137,Candidatus Gastranaerophilus phascolarctosicola
1246981,Tolypothrix bouteillei
1136105,Tolypothrix campylonemoides
272131,Nostoc punctiforme
2005458,Nostoc sp. NIES-4103
1233230,Scytonema tolypothrichoides
1954172,Calothrix sp. NIES-2100
1247191,Calothrix elsteri
1337936,Calothrix sp. 336/3
373994,Rivularia sp. PCC 7116
70799,Nodularia spumigena
459663,Sphaerospermopsis aphanizomenoides
585423,Synechococcus sp. KORDI-49
64471,Synechococcus sp. CC9311
431041,Candidatus Synechococcus spongiarum
221360,Synechococcus sp. RS9917
2024881,Synechococcus sp. EAC657
69042,Synechococcus sp. WH 5701
2024884,Synechococcus sp. NAT40
292566,Dactylococcopsis salina
1229172,Leptolyngbya sp. KIOST-1
102129,Leptolyngbya sp. PCC 7375
1080068,Leptolyngbya sp. O-77
1947290,Pseudanabaena sp. UBA1465
1704291,Limnothrix sp. PR1529
613199,Prochlorococcus sp. W8
310037,Acaryochloris sp. CCMEE 5410
1947872,Cyanobacteria bacterium UBA1186
1947873,Cyanobacteria bacterium UBA1221
1947877,Cyanobacteria bacterium UBA2813
1947886,Cyanobacteria bacterium UBA4641
1947884,Cyanobacteria bacterium UBA3803
1729650,Planktothrix sp. PCC 11201
1678309,Planktothrix tepida
1671698,Hydrocoleum sp. CS-953
41431,Cyanothece sp. PCC 8801
1128427,filamentous cyanobacterium ESFC-1
111611,Geitlerinema sp. PCC 9228
71191,Phormidium ambiguum
582514,Rubidibacter lacunae
102235,Cyanobacterium stanieri
270636,Spirulina major
118161,Pleurocapsa sp. PCC 7319
102125,Xenococcus sp. PCC 7305
1802585,candidate division WOR-1 bacterium RIFOXYC2_FULL_37_10
1802564,candidate division WOR-1 bacterium RIFCSPHIGHO2_01_FULL_53_15
1950207,Anaerolineales bacterium UBA3940
1950206,Anaerolineales bacterium UBA3905
1950212,Anaerolineales bacterium UBA5069
1950188,Anaerolineales bacterium UBA1429
1950194,Anaerolineales bacterium UBA2317
1950220,Anaerolineales bacterium UBA6128
1950191,Anaerolineales bacterium UBA2200
2024896,Anaerolineaceae bacterium
1951408,Anaerolineaceae bacterium UBA3924
229920,Leptolinea tardivitalis
1134406,Ornatilinea apprima
1947830,Chloroflexi bacterium UBA4733
1947833,Chloroflexi bacterium UBA5177
2026724,Chloroflexi bacterium
1617414,Chloroflexi bacterium OLB13
1947831,Chloroflexi bacterium UBA4735
1797663,Chloroflexi bacterium RBG_16_72_14
1895928,Chloroflexi bacterium 54-19
1947835,Chloroflexi bacterium UBA5189
1916092,Chloroflexi bacterium bin20
1895927,Chloroflexi bacterium 44-23
1973937,Chloroflexi bacterium CG_4_10_14_0_8_um_filter_46_9
1797657,Chloroflexi bacterium RBG_16_63_12
1797651,Chloroflexi bacterium RBG_16_57_11
1617416,Chloroflexi bacterium OLB15
1640513,Chloroflexi bacterium CSP1-4
2013732,Chloroflexi bacterium HGW-Chloroflexi-9
2013731,Chloroflexi bacterium HGW-Chloroflexi-8
2013724,Chloroflexi bacterium HGW-Chloroflexi-10
1926615,SAR202 cluster bacterium Io17-Chloro-G6
1204385,Litorilinea aerophila
1919271,Caldilineaceae bacterium bin34
1948483,Dehalococcoidia bacterium UBA2243
2026734,Dehalococcoidia bacterium
1948508,Dehalococcoidia bacterium UBA5760
1948481,Dehalococcoidia bacterium UBA2160
1948470,Dehalococcoidia bacterium UBA1151
1707952,Chloroflexus islandicus
1521187,Chloroflexus sp. MS-G
186479,Kouleothrix aurantiaca
1206749,Nitrolancea hollandica
1495650,Thermoflexus hugenholtzii
2364210,Candidatus Thermofonsia Clade 1 bacterium
45361,Mycoplasma conjunctivae
29556,Mycoplasma gallinaceum
2113,Mycoplasma californicum
29553,Mycoplasma bovirhinis
29557,Mycoplasma gallinarum
2123,Mycoplasma putrefaciens
92400,Mycoplasma anseris
35768,Mycoplasma felifaucium
2148,Acholeplasma laidlawii
2150,Acholeplasma modicum
264638,Acholeplasma multilocale
1262686,Acholeplasma sp. CAG:878
1671633,Acholeplasmatales bacterium DTU056
1963034,Candidatus Spiroplasma holothuricola
216934,Spiroplasma corruscae
216427,Mesoplasma chauliocola
1930023,Mollicutes bacterium Phil14
1911684,Tenericutes bacterium MO-XQ
2013844,Tenericutes bacterium HGW-Tenericutes-1
249408,Deinococcus marmoris
1938608,Deinococcus sp. LM3
1736338,Deinococcus sp. Leaf326
432329,Deinococcus peraridilitoris
223556,Deinococcus indicus
1299,Deinococcus radiodurans
1309411,Deinococcus soli Cha et al. 2016
1182568,Deinococcus puniceus
482827,Thermus arciformis
1953134,Armatimonadetes bacterium UBA5419
1661583,Armatimonadetes bacterium DC
1797288,Armatimonadetes bacterium RBG_16_67_12
1797289,Armatimonadetes bacterium RBG_19FT_COMBO_69_19
1973916,Armatimonadetes bacterium CG07_land_8_20_14_0_80_40_9
165179,Prevotella copri
1262932,Prevotella sp. CAG:604
1262925,Prevotella sp. CAG:386
1262934,Prevotella sp. CAG:732
1262919,Prevotella sp. CAG:1092
1262929,Prevotella sp. CAG:520
1262930,Prevotella sp. CAG:5226
1262938,Prevotella sp. CAG:924
1263103,Prevotella stercorea CAG:629
1262937,Prevotella sp. CAG:891
1262917,Prevotella sp. CAG:1031
1262921,Prevotella sp. CAG:1185
1262922,Prevotella sp. CAG:1320
1262918,Prevotella sp. CAG:1058
1262933,Prevotella sp. CAG:617
1262924,Prevotella sp. CAG:279
1262920,Prevotella sp. CAG:1124
1262935,Prevotella sp. CAG:755
1262927,Prevotella sp. CAG:485
1947215,Prevotella sp. UBA731
1776379,Prevotella lascolaii
2022527,Prevotella sp. 885
1947177,Prevotella sp. UBA6339
363265,Prevotella stercorea
1947197,Prevotella sp. UBA6866
28125,Prevotella bivia
2024217,Prevotella sp. P5-50
2024222,Prevotella sp. P5-92
1947198,Prevotella sp. UBA6870
2024225,Prevotella sp. P5-108
77768,Prevotella albensis
1676614,Prevotella sp. 109
1947189,Prevotella sp. UBA6442
310514,Prevotella multisaccharivorax
1947233,Prevotella sp. UBA7764
1947190,Prevotella sp. UBA6447
1947241,Prevotella sp. UBA789
1947083,Prevotella sp. UBA1104
1602169,Prevotella sp. P4-76
1284775,Prevotella sp. S7-1-8
839,Prevotella ruminicola
2024224,Prevotella sp. P2-180
2024223,Prevotella sp. P3-122
242750,Prevotella bergensis
1947096,Prevotella sp. UBA2725
1947157,Prevotella sp. UBA4296
28130,Prevotella disiens
228604,Prevotella salivae
386414,Prevotella timonensis
28133,Prevotella nigrescens
1947185,Prevotella sp. UBA641
1947220,Prevotella sp. UBA7557
407975,Prevotella pleuritidis
1602171,Prevotella sp. P5-119
1761887,Prevotella sp. ne3005
1410614,Prevotella sp. P6B4
1947086,Prevotella sp. UBA1705
28128,Prevotella corporis
1947178,Prevotella sp. UBA634
1947217,Prevotella sp. UBA746
1947102,Prevotella sp. UBA2739
28126,Prevotella buccae
77095,Prevotella bryantii
1280674,Prevotella sp. AGR2160
1947144,Prevotella sp. UBA3757
1947124,Prevotella sp. UBA2874
1947201,Prevotella sp. UBA6994
1947125,Prevotella sp. UBA2878
83231,Prevotella brevis
1408309,Prevotella sp. FD3004
1947084,Prevotella sp. UBA1378
1392486,Prevotella sp. HUN102
1947143,Prevotella sp. UBA3713
1947095,Prevotella sp. UBA2711
28129,Prevotella denticola
1947123,Prevotella sp. UBA2859
1947163,Prevotella sp. UBA4376
645274,Prevotella sp. BP1-148
282402,Prevotella multiformis
1947150,Prevotella sp. UBA3846
1947104,Prevotella sp. UBA2742
1947110,Prevotella sp. UBA2754
1947174,Prevotella sp. UBA630
1947158,Prevotella sp. UBA4330
1947154,Prevotella sp. UBA4249
1947128,Prevotella sp. UBA2937
1761888,Prevotella sp. tc2-28
189723,Prevotella micans
1947093,Prevotella sp. UBA2456
28127,Prevotella buccalis
1410613,Prevotella sp. P6B1
1947168,Prevotella sp. UBA5387
589436,Prevotella fusca
28131,Prevotella intermedia
60133,Prevotella pallens
1917878,Prevotella ihumii
81582,Prevotella aff. ruminicola Tc2-24
185294,Prevotella paludivivens
1947184,Prevotella sp. UBA640
305719,Prevotella baroniae
28135,Prevotella oris
1947112,Prevotella sp. UBA2756
1947160,Prevotella sp. UBA4339
28137,Prevotella veroralis
1947171,Prevotella sp. UBA5879
1947237,Prevotella sp. UBA7779
1408310,Prevotella sp. MA2016
1947117,Prevotella sp. UBA2811
1947152,Prevotella sp. UBA3854
1947225,Prevotella sp. UBA7594
1947090,Prevotella sp. UBA2447
1947116,Prevotella sp. UBA2809
1947156,Prevotella sp. UBA4294
1947209,Prevotella sp. UBA7263
1947085,Prevotella sp. UBA1395
1947176,Prevotella sp. UBA633
1227276,Prevotella sp. F0091
470565,Prevotella histicola
1855325,Prevotella sp. KH2C16
1947187,Prevotella sp. UBA6429
1947122,Prevotella sp. UBA2850
515414,Prevotella falsenii
596085,Prevotella aurantiaca
1947153,Prevotella sp. UBA4217
1947167,Prevotella sp. UBA5379
1947120,Prevotella sp. UBA2838
1947239,Prevotella sp. UBA7785
419005,Prevotella amnii
1761889,Prevotella sp. tf2-5
1947107,Prevotella sp. UBA2746
652716,Prevotella sp. oral taxon 299
1947134,Prevotella sp. UBA3294
1947121,Prevotella sp. UBA2846
1947146,Prevotella sp. UBA3776
1111130,Prevotella sp. BV3P1
1947224,Prevotella sp. UBA7593
340486,Prevotella conceptionensis
1947234,Prevotella sp. UBA7765
28132,Prevotella melaninogenica
28136,Prevotella oulorum
52227,Prevotella dentalis
589437,Prevotella scopos
1287488,Prevotella sp. S7 MS 2
1947155,Prevotella sp. UBA4268
1947141,Prevotella sp. UBA3675
439703,Prevotella maculosa
840,Prevotella loescheii
1947169,Prevotella sp. UBA5805
589537,Prevotella dentasini
1947082,Prevotella sp. UBA1102
1158294,Prevotella sp. 10(H)
228603,Prevotella shahii
1947194,Prevotella sp. UBA6472
76123,Prevotella enoeca
1177574,Prevotella jejuni
1947114,Prevotella sp. UBA2762
1433844,Prevotella sp. HJM029
1739459,Prevotella sp. HMSC073D09
1947087,Prevotella sp. UBA2444
1947091,Prevotella sp. UBA2452
425941,Prevotella nanceiensis
1947214,Prevotella sp. UBA730
633701,Prevotella saccharolytica
185293,Prevotella oryzae
1947148,Prevotella sp. UBA3807
1947182,Prevotella sp. UBA6387
1947221,Prevotella sp. UBA7563
1947151,Prevotella sp. UBA3848
28134,Prevotella oralis
1947115,Prevotella sp. UBA2763
1947103,Prevotella sp. UBA2740
1947159,Prevotella sp. UBA4337
1947100,Prevotella sp. UBA2735
189722,Prevotella marshii
1947099,Prevotella sp. UBA2732
1947229,Prevotella sp. UBA7735
1947219,Prevotella sp. UBA7551
712461,Prevotella sp. oral taxon 306
1947202,Prevotella sp. UBA7051
454154,Paraprevotella clara
1263095,Paraprevotella clara CAG:116
454155,Paraprevotella xylaniphila
1852370,Prevotellamassilia timonensis
1952484,Prevotellaceae bacterium UBA3702
1952503,Prevotellaceae bacterium UBA4677
1952452,Prevotellaceae bacterium UBA1391
1520830,Prevotellaceae bacterium HUN156
1952458,Prevotellaceae bacterium UBA1726
1945887,Prevotellaceae bacterium MN60
1952455,Prevotellaceae bacterium UBA1710
1952486,Prevotellaceae bacterium UBA3839
1952497,Prevotellaceae bacterium UBA4359
1952477,Prevotellaceae bacterium UBA2852
1952489,Prevotellaceae bacterium UBA4261
1952450,Prevotellaceae bacterium UBA1075
1952506,Prevotellaceae bacterium UBA5903
1952528,Prevotellaceae bacterium UBA711
1952457,Prevotellaceae bacterium UBA1720
1952499,Prevotellaceae bacterium UBA4371
1952467,Prevotellaceae bacterium UBA2718
1952456,Prevotellaceae bacterium UBA1716
1952460,Prevotellaceae bacterium UBA1746
1952529,Prevotellaceae bacterium UBA713
1952525,Prevotellaceae bacterium UBA7017
1952459,Prevotellaceae bacterium UBA1743
1952485,Prevotellaceae bacterium UBA3779
1952492,Prevotellaceae bacterium UBA4303
1952476,Prevotellaceae bacterium UBA2839
1952498,Prevotellaceae bacterium UBA4361
1952500,Prevotellaceae bacterium UBA4372
1952471,Prevotellaceae bacterium UBA2749
1952521,Prevotellaceae bacterium UBA6974
1952463,Prevotellaceae bacterium UBA2448
1952527,Prevotellaceae bacterium UBA708
1952496,Prevotellaceae bacterium UBA4336
1952495,Prevotellaceae bacterium UBA4334
1952509,Prevotellaceae bacterium UBA6385
1852368,Prevotellaceae bacterium Marseille-P2826
1945886,Prevotellaceae bacterium KH2P17
1952482,Prevotellaceae bacterium UBA3627
1952480,Prevotellaceae bacterium UBA3219
1952472,Prevotellaceae bacterium UBA2752
1952473,Prevotellaceae bacterium UBA2757
76122,Alloprevotella tannerae
712469,Prevotella sp. oral taxon 473
671218,Alloprevotella rava
1263052,Bacteroides plebeius CAG:211
1263040,Bacteroides coprocola CAG:162
162156,uncultured Bacteroides sp.
1262739,Bacteroides sp. CAG:443
1262741,Bacteroides sp. CAG:530
1262735,Bacteroides sp. CAG:1076
1262740,Bacteroides sp. CAG:462
1262748,Bacteroides sp. CAG:709
1262753,Bacteroides sp. CAG:927
1263048,Bacteroides intestinalis CAG:315
1262744,Bacteroides sp. CAG:633
1262751,Bacteroides sp. CAG:770
1262746,Bacteroides sp. CAG:661
1262742,Bacteroides sp. CAG:545
1262736,Bacteroides sp. CAG:144
1263051,Bacteroides pectinophilus CAG:437
310297,Bacteroides plebeius
310298,Bacteroides coprocola
820,Bacteroides uniformis
357276,Bacteroides dorei
387090,Bacteroides coprophilus
28116,Bacteroides ovatus
46506,Bacteroides stercoris
674529,Bacteroides faecis
338188,Bacteroides finegoldii
1896974,Bacteroides sp. 43_108
821,Bacteroides vulgatus
2025659,Bacteroides sp. KFT8
371601,Bacteroides xylanisolvens
1841856,Bacteroides mediterraneensis
204516,Bacteroides massiliensis
691816,Bacteroides rodentium
1871006,Bacteroides congonensis
1946089,Bacteroides sp. UBA7156
457389,Bacteroides sp. 3_1_13
28111,Bacteroides eggerthii
1917883,Bacteroides togonis
1841855,Bacteroides bouchesdurhonensis
47678,Bacteroides caccae
376805,Bacteroides salanitronis
1796613,Bacteroides caecimuris
1907658,Bacteroides ilei
376806,Bacteroides gallinarum
671267,Bacteroides sartorii
376804,Bacteroides barnesiae
818,Bacteroides thetaiotaomicron
1903262,Bacteroides ndongoniae
626931,Bacteroides oleiciplenus
626929,Bacteroides clarus
626930,Bacteroides fluxus
85831,Bacteroides acidifaciens
291645,Bacteroides nordii
1450439,Bacteroides sp. UW
871324,Bacteroides stercorirosoris
1965620,Bacteroides sp. An279
1965632,Bacteroides sp. An322
291644,Bacteroides salyersiae
817,Bacteroides fragilis
1163670,Bacteroides sp. 14(A)
871325,Bacteroides faecichinchillae
1470345,Bacteroides timonensis
310300,Bacteroides pyogenes
1946088,Bacteroides sp. UBA7116
1929999,Bacteroides sp. Phil13
329854,Bacteroides intestinalis
246787,Bacteroides cellulosilyticus
2024197,Bacteroides cutis
732242,Bacteroides paurosaccharolyticus
290053,Bacteroides helcogenes
556258,Bacteroides sp. D1
1297750,Bacteroides luti
1946092,Bacteroides sp. UBA939
1133319,Bacteroides reticulotermitis
1347393,Bacteroides neonati
1896975,Bacteroides sp. CAG:1060_57_27
151276,Bacteroides coprosuis
1946091,Bacteroides sp. UBA7335
1852362,Bacteroides ihuae
1946090,Bacteroides sp. UBA7333
1637511,Bacteroides sp. N54.MGS-20
1946085,Bacteroides sp. UBA1773
1410607,Bacteroides sp. Ga6A1
477666,Bacteroides graminisolvens
1946083,Bacteroides sp. UBA1317
392838,Bacteroides propionicifaciens
1965586,Mediterranea sp. An20
1841865,Mediterranea massiliensis
118967,Anaerorhabdus furcosa
46503,Parabacteroides merdae
658661,Parabacteroides sp. D25
823,Parabacteroides distasonis
1750560,Parabacteroides sp. SN4
387661,Parabacteroides johnsonii
328812,Parabacteroides goldsteinii
1871013,Parabacteroides timonensis
1262913,Parabacteroides sp. CAG:409
574930,Parabacteroides gordonii
1944636,Parabacteroides sp. Marseille-P3668
1965619,Parabacteroides sp. An277
1078087,Parabacteroides sp. HGS0025
1917887,Parabacteroides sp. Marseille-P3160
1037355,Parabacteroides chartae
665949,Tannerella sp. 6_1_58FAA_CT1
712710,Tannerella sp. oral taxon HOT-286
28112,Tannerella forsythia
328814,Alistipes shahii
1896969,Alistipes sp. 56_sp_Nov_56_25
1118061,Alistipes obesi
1262695,Alistipes sp. CAG:435
1262698,Alistipes sp. CAG:831
1262693,Alistipes sp. CAG:268
1262696,Alistipes sp. CAG:514
214856,Alistipes finegoldii
1288121,Alistipes senegalensis
28117,Alistipes putredinis
1816676,Alistipes sp. Marseille-P2431
328813,Alistipes onderdonkii
1965631,Alistipes sp. An31A
1465754,Alistipes timonensis
908612,Alistipes sp. HGB5
1780376,Alistipes sp. CHKCI003
1470347,Alistipes ihumii
1965650,Alistipes sp. An66
1965645,Alistipes sp. An54
1930002,Alistipes sp. Zagget8
1946011,Alistipes sp. UBA3409
626932,Alistipes indistinctus
1946010,Alistipes sp. UBA3274
1946012,Alistipes sp. UBA6068
1946013,Alistipes sp. UBA7106
1622071,Alistipes sp. cv1
1871023,Millionella massiliensis
28139,Rikenella microfusus
1433126,Mucinivorans hirudinis
1676150,Rikenellaceae bacterium DTU049
28118,Odoribacter splanchnicus
626933,Odoribacter laneus
1263089,Odoribacter laneus CAG:561
1965649,Butyricimonas sp. An62
544645,Butyricimonas virosa
544644,Butyricimonas synergistica
1987504,Butyricimonas sp. Marseille-P3923
1816677,Butyricimonas sp. Marseille-P2440
1841857,Culturomica massiliensis
1099853,Coprobacter fastidiosus
1501392,Coprobacter secundus
487174,Barnesiella intestinihominis
397865,Barnesiella viscericola
1965590,Barnesiella sp. An22
1965646,Barnesiella sp. An55
1958820,Bacteroidales bacterium Phil12
1497954,Bacteroidales bacterium KA00344
1674837,Bacteroidales bacterium Bact_23
1958819,Bacteroidales bacterium Phil6
1950710,Bacteroidales bacterium UBA6841
1897040,Bacteroidales bacterium 52_46
1950662,Bacteroidales bacterium UBA5889
1950503,Bacteroidales bacterium UBA3709
1950556,Bacteroidales bacterium UBA4243
1950398,Bacteroidales bacterium UBA1223
1950387,Bacteroidales bacterium UBA1192
1950617,Bacteroidales bacterium UBA5287
1674817,Bacteroidales bacterium Bact_03
1674823,Bacteroidales bacterium Bact_09
1674825,Bacteroidales bacterium Bact_11
1950567,Bacteroidales bacterium UBA4331
